1463,Garfield,NE,3.6,3.1,38973,90.9,13.3
1464,Gosper,NE,4.5,2.9,42875,95,16.3
1465,Grant,NE,0.8,3.6,39531,93.4,15.5
1466,Greeley,NE,4.5,3.8,42396,92.1,14.9
1467,Hall,NE,107.3,3.9,47469,83.4,16.6
1468,Hamilton,NE,16.8,3,54980,94,22.3
1469,Harlan,NE,6.2,3.1,45396,91,17.5
1470,Hayes,NE,1.4,3,45536,89.4,14.8
1471,Hitchcock,NE,4.1,3.6,36920,90.2,12.8
1472,Holt,NE,4.3,3,46292,90.1,16.6
1473,Hooker,NE,1,3.4,39125,94.1,26.5
1474,Howard,NE,11,3.2,46358,90.8,15.5
1475,Jefferson,NE,13.2,3.2,42979,89.5,13.6
1476,Johnson,NE,13.9,3.7,43643,86,11.1
1477,Kearney,NE,12.6,3.4,54611,92,25.5
1478,Keith,NE,7.9,3.6,42705,89.2,19.7
1479,Keya Paha,NE,1.1,3.8,38125,92,14.4
1480,Kimball,NE,4,3.5,43191,88.4,19.8
1481,Knox,NE,7.9,3,38965,88.1,17.7
1482,Lancaster,NE,340.8,3.9,51059,93.4,35.9
1483,Lincoln,NE,14.2,3.6,49521,92.2,19.2
1484,Logan,NE,1.3,2.5,45625,96.8,19.8
1485,Loup,NE,1.1,3.3,36250,92.3,14.7
1486,McPherson,NE,0.6,4.2,57917,91.6,22.7
1487,Madison,NE,60.9,3.9,45077,86.9,20.9
1488,Merrick,NE,16.2,3.7,49262,89.9,14.7
1489,Morrill,NE,3.5,3.1,42075,85.2,21.3
1490,Nance,NE,8.5,3.1,43399,87.7,12.7
1491,Nemaha,NE,17.8,6.6,41424,91.4,23.6
1492,Nuckolls,NE,7.8,3.2,32444,92,13
1493,Otoe,NE,25.6,4.3,50000,89.7,22.2
1494,Pawnee,NE,6.4,3,44477,89.5,13.7
1495,Perkins,NE,3.4,2.5,52266,93,18
1496,Phelps,NE,17,3,44570,93.3,22.1
1497,Pierce,NE,12.7,3.7,51205,91,14.5
1498,Platte,NE,47.8,3.6,51273,90,17.6
1499,Polk,NE,12.3,2.9,50298,91.8,16.1
1500,Red Willow,NE,15.4,3.6,42627,92.2,20.4
1501,Richardson,NE,15.2,5.6,39512,91.2,15.4
1502,Rock,NE,1.5,2.4,39977,92.2,22.1
1503,Saline,NE,24.7,4,45347,83.8,14.1
1504,Sarpy,NE,664.6,4.3,69018,94.6,35.5
1505,Saunders,NE,27.7,4.3,58348,93.1,22.8
1506,Scotts Bluff,NE,50,4.7,40939,86.5,19.6
1507,Seward,NE,29.3,3.9,59088,92.4,26.5
1508,Sheridan,NE,2.2,3.6,34588,90.2,21.2
1509,Sherman,NE,5.6,3.3,41250,87.5,15.8
1510,Sioux,NE,0.6,3.2,42386,94.6,24.7
1511,Stanton,NE,14.3,3.4,49236,92,14.1
1512,Thayer,NE,9.1,3,43198,89,16.9
1513,Thomas,NE,0.9,3.5,51375,93.3,18.7
1514,Thurston,NE,17.6,8.6,39568,85.5,13.3
1515,Valley,NE,7.5,3,42897,91.5,18.4
1516,Washington,NE,51.9,3.9,64737,93.4,27.4
1517,Wayne,NE,21.7,4.2,46418,92,29.1
1518,Webster,NE,6.6,3.6,38538,90.3,16.5
1519,Wheeler,NE,1.4,3,39653,96.6,23.5
1520,York,NE,23.9,3.8,48655,91.1,22.4
1521,Churchill,NV,5,9.4,52589,88.4,17.8
1522,Clark,NV,247.3,11.8,55961,83.5,22
1523,Douglas,NV,66.2,12.1,60383,92,25.3
1524,Elko,NV,2.8,6.1,69459,84.7,16.1
1525,Esmeralda,NV,0.2,5.7,29438,80.5,16.2
1526,Eureka,NV,0.5,6.4,61908,88.2,22.6
1527,Humboldt,NV,1.7,6.2,54943,81.6,13.4
1528,Lander,NV,1.1,5.2,69814,77.6,13
1529,Lincoln,NV,0.5,12.6,42662,85.6,16.4
1530,Lyon,NV,26,14.8,46598,85.2,13.8
1531,Mineral,NV,1.3,13.4,31108,86,7.8
1532,Nye,NV,2.4,13.6,39740,80.6,10.6
1533,Pershing,NV,1.1,9.7,56473,80.6,12.4
1534,Storey,NV,15.3,11.3,59386,91.6,18.1
1535,Washoe,NV,66.9,11.3,55813,86.5,27
1536,White Pine,NV,1.1,7.1,49812,85.3,13
1537,Carson City,NV,382.1,11.3,54235,87.1,21
1538,Belknap,NH,150.1,5.2,56921,89.8,28.2
1539,Carroll,NH,51.4,4.9,50555,91.1,29.7
1540,Cheshire,NH,109.1,5.6,55241,90,30.2
1541,Coos,NH,18.4,7.8,41087,84.5,16.4
1542,Grafton,NH,52.2,4.9,53000,91,36
1543,Hillsborough,NH,457.4,5.9,70591,90.5,34.6
1544,Merrimack,NH,156.8,5.2,65722,91.8,33.4
1545,Rockingham,NH,425,6,77470,93.9,36.8
1546,Strafford,NH,333.7,5.8,59082,90.3,30.2
1547,Sullivan,NH,81.4,5,51678,90.1,25.8
1548,Atlantic,NJ,494.1,12.8,55222,84.2,23.2
1549,Bergen,NJ,3884.5,8.7,83443,91,45.1
1550,Burlington,NJ,561.9,9.4,77798,91.4,33.9
1551,Camden,NJ,2321.5,10.9,61824,85.9,28.2
1552,Cape May,NJ,386.9,10.1,55315,88.9,27.1
1553,Cumberland,NJ,324.4,14,52004,76.7,14
1554,Essex,NJ,6211.5,11.2,55876,82.4,31.7
1555,Gloucester,NJ,895.3,10.5,74830,90,27.4
1556,Hudson,NJ,13731.4,11,57660,81.1,35.3
1557,Hunterdon,NJ,300,7.6,103879,94,48
1558,Mercer,NJ,1632.2,8.4,73883,87.1,38
1559,Middlesex,NJ,2621.6,9.1,78622,88.6,38.9
1560,Monmouth,NJ,1344.7,9,83842,91.6,39.6
1561,Morris,NJ,1069.8,7.7,98148,93.1,49
1562,Ocean,NJ,917,10.1,60712,89.2,24.5
1563,Passaic,NJ,2715.3,11.3,56299,81.7,25.4
1564,Salem,NJ,199.1,10.7,57174,85.7,18.5
1565,Somerset,NJ,1071.7,8,98842,93,50.2
1566,Sussex,NJ,287.6,9.1,84860,93.4,31.6
1567,Union,NJ,5216.1,10,68688,85,31.6
1568,Warren,NJ,304.5,7.7,72615,89.5,29.2
1569,Bernalillo,NM,570.8,7.8,48231,86.6,31.6
1570,Catron,NM,0.5,6.1,37857,86.8,18.8
1571,Chaves,NM,10.8,7.4,37293,76.4,16.4
1572,Cibola,NM,6,7,36020,77.4,9.2
1573,Colfax,NM,3.7,7.3,38012,86.5,19.6
1574,Curry,NM,34.4,5.3,40397,81.4,19.2
1575,De Baca,NM,0.9,4.4,33714,77.1,20
1576,Dona Ana,NM,55,7.9,37223,76.1,25.5
1577,Eddy,NM,12.9,4.6,47725,80.6,15.7
1578,Grant,NM,7.4,7.3,36925,85.2,24.5
1579,Guadalupe,NM,1.5,10.4,26152,77.8,7.8
1580,Harding,NM,0.3,3.9,30208,88.4,16.3
1581,Hidalgo,NM,1.4,5.3,35532,79.4,16.6
1582,Lea,NM,14.7,4.8,46781,72.5,13.8
1583,Lincoln,NM,4.2,5.6,44557,86.5,24.9
1584,Los Alamos,NM,164.4,3.8,104914,98.6,63.9
1585,Luna,NM,8.5,17.5,30921,69.8,14
1586,Mckinley,NM,13.1,9.9,31947,71,11
1587,Mora,NM,2.5,12.6,39792,86.8,14.6
1588,Otero,NM,9.6,6.7,38588,84.2,17.6
1589,Quay,NM,3.1,7.5,29772,78.3,14.9
1590,Rio Arriba,NM,6.9,8.6,40232,78,16.1
1591,Roosevelt,NM,8.1,5.9,35841,79.1,21.4
1592,Sandoval,NM,35.5,8.9,57651,90.2,28.3
1593,San Juan,NM,23.6,7.7,49024,80.7,15.2
1594,San Miguel,NM,6.2,8,32332,82.3,21.6
1595,Santa Fe,NM,75.5,5.9,53698,86.8,39.6
1596,Sierra,NM,2.9,6,28373,84.7,18.8
1597,Socorro,NM,2.7,5.5,34148,77.8,21.1
1598,Taos,NM,15,9.8,36205,88.4,29.2
1599,Torrance,NM,4.9,9.2,32435,81.6,12.5
1600,Union,NM,1.2,4.9,42230,82.2,17.2
1601,Valencia,NM,71.8,9.1,41388,81.4,16.2
1602,Albany,NY,581.9,7.8,57715,91.1,37.8
1603,Allegany,NY,47.6,9.2,41900,87.9,17.4
1604,Bronx,NY,32903.6,13,34744,69.2,17.9
1605,Broome,NY,284.2,9,45619,88.7,25.7
1606,Cattaraugus,NY,61.4,8.9,42754,87.4,17.5
1607,Cayuga,NY,115.7,8.1,50140,85,18.3
1608,Chautauqua,NY,127.2,8.4,41432,86.9,20.5
1609,Chemung,NY,218.1,8.8,46589,87.9,20.8
1610,Chenango,NY,56.5,8.5,44662,86,17.5
1611,Clinton,NY,79.1,10,49260,84.1,21.5
1612,Columbia,NY,99.4,7.4,56185,87.5,28.4
1613,Cortland,NY,98.9,9,45956,89.6,24
1614,Delaware,NY,33.3,9,43554,86.8,18.8
1615,Dutchess,NY,373.9,8.4,71125,89.2,32
1616,Erie,NY,881.4,8.5,48805,88.9,29.8
1617,Essex,NY,21.9,9.1,46629,87.9,24.8
1618,Franklin,NY,31.7,9.5,43673,83.3,17.4
1619,Fulton,NY,112.1,10.6,45289,83.4,14.9
1620,Genesee,NY,121.9,7.4,50861,90.5,20.4
1621,Greene,NY,76.1,9.3,47033,84.8,18.6
1622,Hamilton,NY,2.8,6.7,51142,88.8,25.6
1623,Herkimer,NY,45.7,8.6,42680,87.4,18.5
1624,Jefferson,NY,91.6,9.4,45559,88.1,20.6
1625,Kings,NY,35369.1,10.2,44593,78,29.2
1626,Lewis,NY,21.3,9.5,44281,86.9,13.7
1627,Livingston,NY,103.5,8.2,53231,88.2,23.3
1628,Madison,NY,112.2,8.5,53473,89.3,24.3
1629,Monroe,NY,1132.6,8.2,52260,88.6,35.3
1630,Montgomery,NY,124.6,10.2,43254,83.2,16.4
1631,Nassau,NY,4704.8,7.3,95823,89.9,41.2
1632,New York,NY,69467.5,8.1,67204,85,57.7
1633,Niagara,NY,414.4,8.6,46599,88.9,20.6
1634,Oneida,NY,193.7,8.7,48382,86.4,21.9
1635,Onondaga,NY,600,8.4,52636,89,32.5
1636,Ontario,NY,167.6,7.5,57069,91.6,30.5
1637,Orange,NY,459.3,8.6,70294,87.1,28.7
1638,Orleans,NY,109.6,10.4,47788,85,15
1639,Oswego,NY,128.3,10.7,47036,86.4,15.8
1640,Otsego,NY,62.2,8,45334,88.3,26.2
1641,Putnam,NY,432.9,7,92711,93.1,38.1
1642,Queens,NY,20553.6,8.6,56406,80.1,29.8
1643,Rensselaer,NY,244.4,8,56271,89.4,27.4
1644,Richmond,NY,8030.3,8.7,72752,87.4,28.9
1645,Rockland,NY,1795.9,7.1,84661,87.9,40.8
1646,St Lawrence,NY,41.8,10.8,43390,86.4,18.9
1647,Saratoga,NY,271.1,7,67186,92.6,35.4
1648,Schenectady,NY,756.6,8.1,55587,90.1,28.8
1649,Schoharie,NY,52.7,9.7,50795,87.2,20.5
1650,Schuyler,NY,55.9,8,47804,88.2,17
1651,Seneca,NY,108.9,8,47266,83,18.3
1652,Steuben,NY,71.2,9.6,44967,87.4,19.6
1653,Suffolk,NY,1637.4,7.6,87187,89.5,32.4
1654,Sullivan,NY,80.1,9.4,48303,84.5,20.7
1655,Tioga,NY,98.6,8.4,53789,90.5,22.4
1656,Tompkins,NY,214,7,49789,92.6,49.8
1657,Ulster,NY,162.3,9.1,58808,87.9,29.3
1658,Warren,NY,75.8,7.5,53877,90.6,27.8
1659,Washington,NY,76.1,7.3,50117,86.3,16.9
1660,Wayne,NY,155.3,8.7,54380,87.2,20.8
1661,Westchester,NY,2204.7,7.4,80725,87.3,44.5
1662,Wyoming,NY,71.1,8.2,51312,86.2,14.6
1663,Yates,NY,75,7.2,48125,84.6,23.4
1664,Alamance,NC,356.5,9.9,44430,81.4,21.6
1665,Alexander,NC,143.1,10.9,40658,77.3,11.3
1666,Alleghany,NC,47.5,10.2,32478,73.3,15.9
1667,Anson,NC,50.7,12.7,34659,76.8,8.4
1668,Ashe,NC,64,11.1,36498,78.6,17.7
1669,Avery,NC,72,11.1,37985,81.5,19.3
1670,Beaufort,NC,57.7,11.2,40986,81.7,19.1
1671,Bertie,NC,30.4,12.4,29326,73.5,10.8
1672,Bladen,NC,40.2,12.5,30273,75.2,9.5
1673,Brunswick,NC,126.8,10.6,45132,85,23.7
1674,Buncombe,NC,362.9,7.9,44321,87.9,32.1
1675,Burke,NC,179.3,10.7,37440,75.9,15.6
1676,Cabarrus,NC,492.1,9.2,54280,85.5,24.1
1677,Caldwell,NC,176.1,11.6,37845,75.7,13.6
1678,Camden,NC,41.5,7.5,63998,91.7,20.2
1679,Carteret,NC,131.3,8.1,47403,87.5,23.7
1680,Caswell,NC,55.8,9.8,37926,75.8,9.4
1681,Catawba,NC,387.1,11.3,43733,81.4,19.7
1682,Chatham,NC,93.1,7.2,56935,85,36.5
1683,Cherokee,NC,60.3,12.9,38621,81.7,15.2
1684,Chowan,NC,85.8,10.8,34565,75.8,15.5
1685,Clay,NC,49.3,9.8,36711,83.8,19.4
1686,Cleveland,NC,211.3,10.8,38352,79.5,15.6
1687,Columbus,NC,62,12.9,34938,78.6,11.6
1688,Craven,NC,146,9.7,46251,87.5,21
1689,Cumberland,NC,489.7,10.6,44861,88.9,21.8
1690,Currituck,NC,89.9,5.4,57588,85.3,17
1691,Dare,NC,88.5,8.1,54750,92,31.6
1692,Davidson,NC,294.7,10.3,44728,78.9,16.8
1693,Davie,NC,156.2,8.8,50562,84.1,23.3
1694,Duplin,NC,71.7,9.9,34264,71,10.7
1695,Durham,NC,935.7,8.1,50078,86.9,44.3
1696,Edgecombe,NC,111.9,14.7,34198,77.9,10.6
1697,Forsyth,NC,859.2,9.5,46417,87.3,31.3
1698,Franklin,NC,123.3,9.4,44598,80.1,15.4
1699,Gaston,NC,578.8,10.9,43052,80.1,18
1700,Gates,NC,35.8,7.4,45183,83.4,10.7
1701,Graham,NC,30.3,15.3,32255,79.9,12.1
1702,Granville,NC,112.7,10,49090,81.7,15.3
1703,Greene,NC,80.3,10.3,41073,75.5,11.2
1704,Guilford,NC,756.4,10.3,46288,87.1,32.8
1705,Halifax,NC,75.5,13.5,31370,74.3,11.5
1706,Harnett,NC,192.7,11.1,42965,81.7,16.9
1707,Haywood,NC,106.6,8.5,41768,84.4,22.3
1708,Henderson,NC,286.1,7.3,47371,87.2,27.5
1709,Hertford,NC,69.9,11,31969,74.4,14.7
1710,Hoke,NC,120.2,9.7,46540,82.4,16.1
1711,Hyde,NC,9.5,7.8,40753,75.7,10.7
1712,Iredell,NC,277.8,9.8,51139,84,22.6
1713,Jackson,NC,82.1,9.3,36826,83.5,27.1
1714,Johnston,NC,213.4,8.7,49888,82.3,19.8
1715,Jones,NC,21.6,11,40687,81.2,12.5
1716,Lee,NC,227,11.9,44836,81.4,19.2
1717,Lenoir,NC,148.5,10.3,33749,77.5,14.2
1718,Lincoln,NC,262.7,10.2,50279,82.1,19.7
1719,McDowell,NC,102.1,11.4,35230,78.9,13.9
1720,Macon,NC,65.8,10,38653,84.3,19.8
1721,Madison,NC,46.2,9.6,38063,79.2,16.6
1722,Martin,NC,53.1,11.7,36345,79.7,12.9
1723,Mecklenburg,NC,1755.5,9.8,55994,88.6,40.4
1724,Mitchell,NC,70.4,12,36165,79.1,13.7
1725,Montgomery,NC,56.5,12.3,32946,72,14.5
1726,Moore,NC,126.5,8.9,48348,89.2,29.3
1727,Nash,NC,177.3,12.8,45052,81.9,18.9
1728,New Hanover,NC,1058.1,9.3,48893,89.5,36
1729,Northampton,NC,41.2,11.1,32090,71.4,11.5
1730,Onslow,NC,233.1,9.2,45457,88.3,18
1731,Orange,NC,336.2,7.1,56055,90.1,54.6
1732,Pamlico,NC,39.1,9.5,43658,84,18.1
1733,Pasquotank,NC,179.2,10.7,45298,81.5,19.8
1734,Pender,NC,60,11,44568,86.2,19.3
1735,Perquimans,NC,54.4,10.1,37862,86.2,16.7
1736,Person,NC,100.6,10.3,43271,81.1,14
1737,Pitt,NC,257.9,10,39824,85,28
1738,Polk,NC,86.3,8,43332,87.3,26.7
1739,Randolph,NC,181.1,9.8,40602,76.8,13.8
1740,Richmond,NC,98.4,12.9,31847,77.1,11.2
1741,Robeson,NC,141.3,13.6,30874,69.3,12.5
1742,Rockingham,NC,165.6,11.3,38311,76.3,13.1
1743,Rowan,NC,270.7,10,43121,80.4,17.4
1744,Rutherford,NC,120.2,13.7,37128,80.2,15.3
1745,Sampson,NC,67.1,8.6,36832,74.8,12.6
1746,Scotland,NC,113.4,17.3,30465,77.3,14
1747,Stanly,NC,153.3,9.9,43424,79.6,15
1748,Stokes,NC,105.6,9.3,43099,80,11.3
1749,Surry,NC,138.4,10.5,36788,74.3,14.9
1750,Swain,NC,26.5,11.6,40719,80.3,17.7
1751,Transylvania,NC,87.4,9.3,41103,86.9,27.3
1752,Tyrrell,NC,11.3,8.1,34071,71.5,10.1
1753,Union,NC,318.7,8.6,64813,87,29.9
1754,Vance,NC,179.2,13.9,34084,73.6,11.2
1755,Wake,NC,1078.8,7.9,65289,91.8,47.9
1756,Warren,NC,48.9,12.5,34495,74.1,14.5
1757,Washington,NC,38,12.2,34219,78,11.9
1758,Watauga,NC,163.4,8.7,34497,88.3,39.3
1759,Wayne,NC,221.7,9.1,41751,81.1,16
1760,Wilkes,NC,91.9,11.1,33464,73.1,11.9
1761,Wilson,NC,220.6,13.5,38760,77.7,18
1762,Yadkin,NC,114.7,8.9,40375,78,11.9
1763,Yancey,NC,57,11.3,38950,80.7,18.8
1764,Adams,ND,2.4,2.9,40236,89.9,21.4
1765,Barnes,ND,7.4,3.7,43730,89.4,27.4
1766,Benson,ND,4.8,6.8,32149,80.7,10.6
1767,Billings,ND,0.7,2.1,53846,91,21.7
1768,Bottineau,ND,3.9,3.1,44399,85.7,22.5
1769,Bowman,ND,2.7,2,50487,87.9,20.3
1770,Burke,ND,1.8,1.8,54402,90.5,16.1
1771,Burleigh,ND,49.8,2.8,56231,92.8,32.3
1772,Cass,ND,84.9,3.7,49429,94.3,36.5
1773,Cavalier,ND,2.7,3.2,49293,85.9,16.8
1774,Dickey,ND,4.7,3.1,41776,87.1,21
1775,Divide,ND,1.6,2.2,47545,90.5,17.8
1776,Dunn,ND,1.8,1.7,52861,87.3,16.6
1777,Eddy,ND,3.8,4.5,40096,84,18.6
1778,Emmons,ND,2.4,5.4,36903,80,14.1
1779,Foster,ND,5.3,3.2,47500,88.3,19.3
1780,Golden Valley,ND,1.7,3,35402,91.4,21.3
1781,Grand Forks,ND,46.5,4.2,46050,92.6,33.2
1782,Grant,ND,1.4,3.3,41821,86.7,15.3
1783,Griggs,ND,3.4,3,43000,87.3,18
1784,Hettinger,ND,2.2,3.3,41179,85.4,18.9
1785,Kidder,ND,1.8,5.8,37105,78.4,16.6
1786,Lamoure,ND,3.6,2.7,49922,87.8,20
1787,Logan,ND,2,3.3,42069,75.3,13.4
1788,McHenry,ND,2.9,4.2,41989,85.5,14.8
1789,McIntosh,ND,2.9,3.1,35757,72,16.1
1790,Mckenzie,ND,2.3,1.6,53902,89,20.7
1791,Mclean,ND,4.2,4.3,52996,88.2,17.3
1792,Mercer,ND,8.1,5.1,62578,86.3,18.9
1793,Morton,ND,14.3,3.7,55196,88.4,22.3
1794,Mountrail,ND,4.2,2,56593,89.2,19.1
1795,Nelson,ND,3.2,4,41961,89.2,22.6
1796,Oliver,ND,2.6,5.1,61131,86.7,16.3
1797,Pembina,ND,6.6,6.7,52270,88.4,18.7
1798,Pierce,ND,4.3,4.4,40139,83.3,15.2
1799,Ramsey,ND,9.6,4.3,44452,85.4,21.4
1800,Ransom,ND,6.3,3,47922,88,17.4
1801,Renville,ND,2.8,2.9,50093,90.3,17.8
1802,Richland,ND,11.4,4.1,48908,89.7,22
1803,Rolette,ND,15.4,13.3,27662,81.5,17.5
1804,Sargent,ND,4.5,2.6,52154,88.8,16.5
1805,Sheridan,ND,1.4,4.2,38235,81.8,14.2
1806,Sioux,ND,3.8,7.1,32802,78.2,14.1
1807,Slope,ND,0.6,1.5,55625,88.5,26.8
1808,Stark,ND,18.1,1.8,54269,87.3,22.1
1809,Steele,ND,2.8,2.3,49485,88.9,16.7
1810,Stutsman,ND,9.5,3.5,46317,85.8,23.4
1811,Towner,ND,2.2,3.3,47703,89.2,20.5
1812,Traill,ND,9.4,4.1,48341,89.5,26
1813,Walsh,ND,8.7,5.6,46453,82.4,16.2
1814,Ward,ND,30.6,3,51081,92.5,26.2
1815,Wells,ND,3.3,3.7,42035,84.6,19.1
1816,Williams,ND,10.8,0.9,62082,88.7,18.8
1817,Adams,OH,48.9,10.7,34232,76.9,10.9
1818,Allen,OH,264.2,8,43323,87.5,15.7
1819,Ashland,OH,125.6,7.5,45641,86.4,18.4
1820,Ashtabula,OH,144.6,8.7,41501,84.9,13.1
1821,Athens,OH,128.6,8.6,33546,87.1,28.4
1822,Auglaize,OH,114.5,5.8,52838,90.3,16.1
1823,Belmont,OH,132.3,6.9,39712,87,13.5
1824,Brown,OH,91.5,8.5,46046,80.9,10.4
1825,Butler,OH,788.2,7.6,55497,87.6,26.5
1826,Carroll,OH,73.1,7.3,43323,84.1,12
1827,Champaign,OH,93.5,7.4,48335,87.1,14.9
1828,Clark,OH,348,7.5,44037,85.4,16.6
1829,Clermont,OH,436.5,7.1,60219,87.4,25.4
1830,Clinton,OH,102.9,10.5,47264,87.2,14.6
1831,Columbiana,OH,202.7,8.1,41003,85.7,13
1832,Coshocton,OH,65.4,10.3,40727,85.7,11.5
1833,Crawford,OH,109,8.8,41336,85.6,11
1834,Cuyahoga,OH,2800,8.1,44088,86.7,28.6
1835,Darke,OH,88.5,6.7,45055,85.9,10.9
1836,Defiance,OH,94.9,7.5,46864,87.9,16.5
1837,Delaware,OH,393.2,5.3,90022,95.9,50
1838,Erie,OH,306.4,6.3,47466,89.2,20
1839,Fairfield,OH,289.8,6.4,58249,91.6,24.9
1840,Fayette,OH,71.4,7.7,39263,80.9,13.4
1841,Franklin,OH,2186.1,6.5,50045,89.3,35.5
1842,Fulton,OH,105.3,7.1,51851,88.7,15.1
1843,Gallia,OH,66.3,9,36918,81.6,14.5
1844,Geauga,OH,233.4,6.3,66229,89.9,34.3
1845,Greene,OH,390.5,7.3,57553,92.2,34.7
1846,Guernsey,OH,76.8,8.3,38179,84.5,11.5
1847,Hamilton,OH,1976.7,7.3,49218,87.9,32.9
1848,Hancock,OH,140.7,6.2,49888,90.8,24.2
1849,Hardin,OH,68.1,8,39945,86.6,13.9
1850,Harrison,OH,39.4,8.2,36920,85,8.6
1851,Henry,OH,67.8,7.8,48932,89.4,14.4
1852,Highland,OH,78.8,9.6,40423,80.6,10.4
1853,Hocking,OH,69.7,7.7,42227,85.6,12.1
1854,Holmes,OH,100.3,5,44746,56.4,9.3
1855,Huron,OH,121.3,9.1,48358,86.9,12.3
1856,Jackson,OH,79,9.2,37243,79.3,14
1857,Jefferson,OH,170.7,10.3,39453,87.3,14.2
1858,Knox,OH,115.9,7,48734,88.2,20
1859,Lake,OH,1011.2,6.7,55968,91,24.8
1860,Lawrence,OH,137.7,8.3,38639,82.7,13.8
1861,Licking,OH,243.9,6.7,54699,89,22.4
1862,Logan,OH,100,6.8,47378,86.1,14.4
1863,Lorain,OH,613.6,7.9,52194,88.7,21
1864,Lucas,OH,1296.2,8.3,41949,87.3,23
1865,Madison,OH,93.2,6.7,54366,84.7,16.4
1866,Mahoning,OH,580.2,7.9,40570,87.9,20.9
1867,Marion,OH,164.7,8,41337,84,12.4
1868,Medina,OH,409,6.4,65578,93.1,30.1
1869,Meigs,OH,55.3,12.3,33708,83.2,10.9
1870,Mercer,OH,88.3,4.5,51236,89.1,14.5
1871,Miami,OH,252.1,7.3,51438,87.5,19.7
1872,Monroe,OH,32.1,9.3,38811,85.9,9
1873,Montgomery,OH,1159.5,8.2,44585,88.1,24.4
1874,Morgan,OH,36.2,11,35855,82.9,8.5
1875,Morrow,OH,85.8,7,50252,86.3,13.9
1876,Muskingum,OH,129.5,9.5,40590,86.5,13.9
1877,Noble,OH,36.8,10.6,40239,79,7.9
1878,Ottawa,OH,162.5,8.2,53614,90.1,19.8
1879,Paulding,OH,47.1,7,43683,86.4,11.1
1880,Perry,OH,88.4,9.2,42860,83.6,9.5
1881,Pickaway,OH,111.1,7.7,51418,83.6,14.1
1882,Pike,OH,65.2,12.9,39669,78,12.6
1883,Portage,OH,331.2,6.7,51441,90.4,24.5
1884,Preble,OH,99.7,7.9,48874,85.7,11.1
1885,Putnam,OH,71.5,6,59378,91,18.6
1886,Richland,OH,251.3,8.2,43098,85,15.1
1887,Ross,OH,113.3,8.4,44577,83.7,14.1
1888,Sandusky,OH,149.2,6.9,47277,87.6,13.4
1889,Scioto,OH,130.3,11.1,33596,80.9,13.2
1890,Seneca,OH,103,7.7,41761,87.8,16
1891,Shelby,OH,121.2,7.1,50527,86.7,14.1
1892,Stark,OH,652.9,7.5,45347,88.5,20.7
1893,Summit,OH,1312.6,7.1,48790,90,29.4
1894,Trumbull,OH,340.1,8.2,42441,87.1,16.6
1895,Tuscarawas,OH,163.1,6.8,42846,85.2,15
1896,Union,OH,121.1,5.8,68279,91.3,27.4
1897,Van Wert,OH,70.3,7.3,45111,90.6,13.9
1898,Vinton,OH,32.6,10.6,34399,76,7.9
1899,Warren,OH,530,6.5,71961,91.1,36.5
1900,Washington,OH,97.8,7,43185,88.2,15
1901,Wayne,OH,206.4,6.3,49261,84.8,19.2
1902,Williams,OH,89.4,7.7,44604,89.5,12.7
1903,Wood,OH,203.3,7.5,53610,92.5,30.1
1904,Wyandot,OH,55.6,7.2,47958,87.3,14.2
1905,Adair,OK,39.6,7.2,31038,76.3,11.2
1906,Alfalfa,OK,6.5,3.6,42730,84,18.4
1907,Atoka,OK,14.5,5.8,33919,80.5,15
1908,Beaver,OK,3.1,2.7,47386,82.1,18
1909,Beckham,OK,24.5,2.8,45726,80.9,15.2
1910,Apache,AZ,6.4,20.3,31011,73.1,10.1
1911,Blaine,OK,12.9,4.7,41306,81.2,15.9
1912,Bryan,OK,46.9,5.2,36661,82.3,20.5
1913,Caddo,OK,23.2,5.8,37835,81.9,13.6
1914,Canadian,OK,128.9,4.6,62355,91.2,25.6
1915,Carter,OK,57.8,4.2,39722,83.8,17.1
1916,Cherokee,OK,62.7,5.9,33990,83.6,24.5
1917,Choctaw,OK,19.7,6.8,28039,78.4,11.3
1918,Cimarron,OK,1.3,3.6,35440,78.5,18.7
1919,Cleveland,OK,474.7,4.8,53759,90.9,31.1
1920,Coal,OK,11.5,6.4,34217,78.8,9.8
1921,Cochise,AZ,21.3,8.5,45906,85,21.9
1922,Comanche,OK,116.1,7,45947,89,20.4
1923,Cotton,OK,9.8,4.8,46075,84.3,15.1
1924,Craig,OK,19.7,5.4,41010,79.8,14.7
1925,Creek,OK,73.6,6.4,42940,84.4,15
1926,Custer,OK,27.8,3.7,43125,83.1,23.4
1927,Delaware,OK,56.2,5.5,35552,82.8,14.9
1928,Dewey,OK,4.8,3,41500,85.9,20.1
1929,Ellis,OK,3.4,2.6,45017,87,22.8
1930,Garfield,OK,57.2,3.8,41688,86.5,23.1
1931,Garvin,OK,34.4,4.3,39171,82.8,15.5
1932,Coconino,AZ,7.2,8.2,49615,86.8,31.5
1933,Grady,OK,47.6,5.5,47456,85.3,16.6
1934,Grant,OK,4.5,3.4,42227,90.1,21.2
1935,Greer,OK,9.8,6.3,38882,78.4,13
1936,Harmon,OK,5.4,4.5,31211,76.1,18.4
1937,Harper,OK,3.5,3.5,44850,83.9,14
1938,Haskell,OK,22.1,6.8,37326,77.4,11.9
1939,Hughes,OK,17.4,7.9,33895,76.3,11.4
1940,Jackson,OK,32.9,5,41391,82.4,20.7
